hash_inn,y
110076,12
168886,12
219786,12
52497,12
87146,34
251678,12
232269,12
60667,12
125719,12
188261,12
203214,12
47008,62
100211,12
21985,12
181695,4
259630,12
114828,52
69303,12
176738,12
69858,4
160557,12
69191,8
1176,12
179271,12
33081,34
13889,12
219272,12
226383,12
196342,12
125148,4
235555,12
106407,8
120938,11
110172,12
1098,12
131382,12
148379,12
119529,12
108604,11
64621,12
114454,67
123427,12
185952,12
210209,12
115686,12
177806,12
5500,12
221879,12
29549,12
103791,12
215152,12
72952,12
15379,12
255236,12
32736,12
24756,12
169186,12
59692,12
172941,12
144031,12
204946,12
161650,12
211442,12
256231,12
198506,12
147760,12
242209,12
75410,12
95770,12
174997,12
220789,12
143880,12
33610,12
63598,12
134913,12
49145,12
84131,12
29936,12
155334,12
186048,12
74637,12
100607,12
154311,12
121809,12
187706,12
80613,12
11293,12
20191,12
113833,12
38897,52
112341,12
65300,12
191140,12
219741,12
98293,12
247005,12
82575,8
145569,12
21995,12
169652,12
82460,12
128061,12
224268,4
96101,12
29509,12
5228,12
123785,12
204168,12
50250,12
125347,12
47324,12
97565,12
195600,4
178616,12
237778,12
244294,30
87015,4
71926,55
62698,12
178796,12
243856,12
100780,12
236051,12
77140,12
185360,12
245428,12
248890,12
252375,12
131833,12
141410,12
144834,12
6399,12
69643,12
140090,34
172477,12
58723,14
259469,14
229287,14
153070,12
102709,12
52338,18
65886,20
221188,12
203502,12
228015,18
176639,14
163540,12
36129,4
114291,4
237401,14
100761,14
239415,14
46646,12
121385,4
46862,12
37090,14
140319,11
144068,12
212092,12
127371,12
9424,12
19674,12
122898,4
208657,34
200916,12
140238,12
26582,12
5104,4
153960,46
92023,12
156811,12
249487,14
177668,8
234544,12
24378,11
182528,52
118355,67
243701,12
184130,12
260298,14
102119,12
223175,12
79681,12
66189,12
15380,12
208272,12
123007,12
185146,12
202645,34
221238,12
140975,12
43058,48
17572,34
29067,14
160206,12
250125,12
17403,12
254486,52
8196,12
147979,12
154334,12
254994,14
30058,16
73601,11
205040,12
242708,14
240357,12
185674,12
232657,34
249120,12
34191,12
42302,52
118988,34
144407,20
134157,34
212662,12
91239,12
215073,14
238268,12
229299,12
33738,12
208803,12
103584,8
137900,12
197092,12
105547,12
153385,12
124480,12
230870,12
40608,34
92144,14
128725,12
195132,14
223406,12
168061,62
13779,12
92746,12
188517,12
114739,12
125618,12
206991,12
69652,12
17487,12
199003,12
186145,12
81355,12
241245,12
100958,12
34621,12
71828,12
80303,12
254619,12
224288,12
95900,12
151589,12
139304,14
177171,12
102530,12
30280,11
243074,12
232271,12
120484,14
218165,14
259871,12
18617,12
165190,12
126050,58
51780,12
236849,52
225650,12
157960,4
172914,12
180398,34
112371,12
79491,12
13656,8
63111,12
930,12
205790,12
175936,12
196074,12
58803,12
224437,12
226757,12
131993,12
122851,12
123202,12
159213,12
247587,34
56807,12
258148,54
181854,14
2736,4
72753,55
21108,12
92600,12
253509,14
210593,12
193551,12
141990,12
202628,34
231751,12
113303,12
15679,8
244871,12
9567,12
147389,12
58960,12
111215,12
226175,12
179788,12
15499,12
134076,12
141327,12
175332,12
98312,12
9507,12
169521,12
224992,12
117058,12
185231,4
250722,14
108510,34
75089,14
209768,12
138337,12
259911,12
74688,14
137068,12
75687,12
83695,12
232534,12
42373,12
68123,4
198368,12
223033,12
239975,12
67497,8
175744,12
74259,12
223330,12
169940,12
98249,12
146944,12
235581,12
19179,12
232691,12
87349,14
244901,12
186426,34
244484,12
9775,52
49782,12
240192,12
228470,14
45926,34
228881,12
133568,12
196573,14
6852,12
185162,12
149794,52
10306,12
181587,12
256690,12
139137,22
60565,12
82820,12
55132,12
250420,12
5754,12
48588,14
43791,12
191455,12
8253,12
45455,12
28646,12
116804,34
226513,12
258987,12
141448,34
164331,34
59958,34
229649,12
154774,12
108814,12
44851,12
223203,12
138393,8
47011,12
126018,12
250735,34
250807,12
37629,12
107462,12
234453,12
20063,12
164597,26
138148,12
42287,12
106037,12
235951,12
113958,12
31107,12
67058,12
152470,52
104492,12
207035,4
206422,4
15790,12
73470,12
157972,12
111411,4
145399,12
89639,12
12132,12
219823,12
170664,12
217606,34
250584,12
113622,12
228118,8
175931,12
11589,12
212570,12
211644,12
153171,34
85003,12
75481,12
177207,12
77177,12
192219,12
234731,12
163028,12
95044,12
188053,12
50265,12
250447,12
84527,12
212841,12
226483,12
30346,12
178362,4
29253,4
198197,12
59862,12
103245,4
66667,12
187636,12
107848,12
156472,12
74413,12
74365,12
42433,12
194157,12
7535,12
149598,6
52645,12
80819,12
34021,4
150816,12
167616,12
129840,12
187117,12
87691,12
140907,12
219141,11
236440,12
179640,12
244238,12
72323,12
37327,12
123067,12
147134,12
71579,12
76769,12
50954,12
174516,4
149567,12
168871,12
88295,12
204202,12
102913,12
109283,12
209122,12
63546,12
225156,12
114368,12
75554,12
134285,12
16947,12
103049,12
85322,12
226409,12
17183,12
116598,12
84845,12
231733,12
6427,12
20847,20
95924,12
150820,12
125345,8
114714,12
99674,12
222027,12
81551,12
103413,12
134033,12
2866,12
245287,12
234638,12
254925,12
208118,12
215707,12
196859,12
48829,12
137073,12
147235,12
28669,12
91315,12
40157,12
72114,4
255149,12
91669,12
253965,4
247724,12
900,12
52326,12
22719,12
206327,12
57940,12
232061,12
62196,52
225296,34
165335,12
36619,34
94640,12
110,12
100317,12
53085,12
108145,34
166391,11
5383,12
224080,12
145591,34
42842,12
175298,10
191407,12
104972,14
128481,8
177964,12
121363,14
128342,12
154063,22
21164,34
178230,18
172271,14
24377,6
213092,12
216247,14
34724,20
208736,12
87647,12
168155,12
50543,12
161348,12
30289,12
70858,52
181660,12
103009,34
132492,21
180941,57
203636,12
219859,12
90955,52
29554,12
250496,12
93701,12
171027,14
14139,12
191367,12
60297,12
129659,12
61389,12
193829,12
209903,11
31597,12
166915,46
100462,12
187607,12
242548,14
128166,11
140573,12
44263,12
98153,4
130487,12
81421,12
33929,12
142904,12
159265,79
26849,12
258034,12
123138,12
226158,12
85842,12
67540,12
116536,4
109873,12
168672,6
31694,12
55318,12
65076,4
226641,12
187384,12
190547,12
137783,12
172993,12
97187,10
141131,12
192778,12
185324,12
29551,12
8712,11
112358,4
160138,12
123331,8
146916,12
137597,12
95948,12
255938,12
17086,12
144452,12
172754,12
193573,6
37796,68
183837,52
148156,52
109735,12
187107,12
165996,12
180670,12
76467,8
70826,8
44859,8
84318,34
65066,12
172699,12
189814,12
93921,12
224140,12
23799,14
183192,12
213103,14
259995,47
97003,11
152462,14
32186,14
231100,26
106907,14
147401,26
64743,14
37146,46
171515,12
197314,12
197045,12
117584,12
46525,34
132280,12
37702,6
119205,34
93881,4
202622,12
80980,12
78547,12
184574,12
171746,14
223715,12
224138,12
194788,12
160101,12
10697,12
209609,12
34510,12
246660,12
100312,12
140215,26
122102,55
38430,12
187831,34
190186,12
121642,12
37975,12
10572,12
219357,12
34916,14
229140,12
6630,12
158392,12
17661,14
140769,14
3119,14
65353,46
98660,12
127668,9
322,12
65125,12
116574,12
85209,12
210073,8
249118,12
20438,12
203512,12
224416,4
13133,12
182518,14
202762,12
185139,12
242919,12
80032,12
16939,12
15181,12
211598,12
152637,12
213157,12
1449,12
81988,12
140553,12
134676,9
184906,34
106461,12
70440,14
28921,14
227465,20
220562,12
258358,12
193247,12
18545,12
240803,12
45181,12
128916,12
230710,16
215175,14
202759,12
203023,12
221497,12
77108,12
121289,12
167636,12
60852,12
108501,34
187280,12
144649,14
142753,12
201227,59
93941,14
56906,12
37452,14
222400,34
198828,12
136591,32
206623,12
128358,14
79932,12
53163,12
121182,50
95496,14
191672,14
60445,12
188802,14
176062,12
12848,12
4689,4
96675,34
159637,12
81606,12
199505,34
36694,12
37624,12
192322,12
205792,34
93383,12
69332,12
151707,12
220350,4
165319,12
13490,12
154429,4
148901,12
240963,12
122071,12
237662,12
223093,12
153653,14
79532,12
91099,12
217537,12
184872,8
47671,12
162183,34
28218,12
243652,12
82279,12
195458,12
246998,12
171462,12
196490,12
42865,4
30640,4
112201,12
201155,12
183089,12
161849,8
230719,12
136925,12
256384,12
203351,12
146946,12
255232,12
29976,12
151658,12
118871,8
147388,12
19401,4
9549,12
213861,12
121631,12
63776,62
74965,0
73773,12
134833,12
157911,12
47159,12
214619,8
197430,12
83867,12
6695,12
223329,12
90217,12
54971,12
173220,12
238224,12
107710,12
156720,12
54806,12
207704,12
198561,8
62979,14
222529,12
146023,12
9368,12
30485,12
65390,8
53295,4
120853,42
256517,20
21991,4
53807,18
6569,12
166072,12
250231,62
185947,12
62304,12
228821,12
233956,9
249068,8
38756,12
43748,12
107950,12
5967,12
188759,12
168255,12
197834,12
29189,12
48579,12
228112,12
28667,12
233939,12
41998,12
69429,12
173563,12
74043,12
18262,12
174582,55
30439,12
249372,12
205176,12
107978,12
51965,12
7190,12
204666,12
88487,67
140468,12
10643,12
2931,12
95037,12
171485,22
260206,12
153497,12
140348,12
250836,12
38107,12
252661,18
192437,12
74787,12
237499,4
191914,12
170141,12
101366,12
160468,12
137795,12
95439,12
255805,12
67669,12
170525,12
182200,12
7671,8
255772,12
28893,12
108843,14
228804,11
155934,12
220259,12
168949,12
99508,12
135256,12
6773,12
6315,12
166946,12
102315,12
135566,34
154426,12
219857,12
201014,12
177414,14
155333,14
250872,12
38289,10
33747,18
234999,12
55364,14
249241,34
164812,18
196975,12
9817,14
144274,6
8763,12
250855,12
215896,8
46676,34
184544,52
84924,14
167133,4
57352,12
5761,12
199325,8
88845,12
211169,14
63177,12
185339,12
69939,55
102778,7
60282,12
250915,12
224826,12
14487,12
181129,6
2115,12
253415,12
253644,23
112760,12
172082,12
1171,12
204397,14
241190,11
100733,46
57987,34
152455,12
130890,12
65677,14
180672,14
188175,12
252301,14
25367,12
68797,12
214677,62
10275,67
161103,12
102135,14
150160,34
45298,34
199684,34
180619,12
176712,4
145859,12
105449,12
127662,24
56999,12
227438,14
153531,33
128393,4
247839,12
208289,12
56306,12
106123,12
234314,12
69671,11
212936,12
88116,12
136561,12
258571,12
164573,12
171886,12
63902,12
175948,26
164056,34
127664,12
42932,46
48424,12
887,12
208050,12
103686,34
72821,12
190752,67
208792,34
118381,8
4673,12
38038,12
206518,12
43389,34
198361,12
192459,12
245590,12
243111,12
111378,12
186749,34
122670,12
91095,34
69765,12
44939,12
226780,12
16412,12
81858,14
144580,14
230792,14
113588,14
192440,18
86084,12
195928,12
133575,12
100540,12
40766,12
32521,14
138593,14
233819,12
3399,12
155747,12
249124,12
158975,12
142284,12
99018,26
160313,12
188879,12
238585,14
807,12
34201,12
107354,12
196007,12
8102,12
37022,12
239909,34
167498,12
21208,12
121264,12
94817,12
78596,12
135039,14
255124,52
122300,62
92293,12
211766,14
195135,12
210165,12
166288,14
25074,12
212832,12
23951,55
161050,34
191654,12
87140,12
151261,12
53386,12
49339,12
106495,12
18885,34
169228,12
129379,12
22823,4
122671,4
91231,12
11627,12
238566,20
174882,12
66165,4
93606,12
87674,12
153101,12
3382,12
256874,12
121748,12
87063,12
133032,12
51518,12
56830,12
71875,12
257015,12
56242,12
167041,12
195476,12
217081,12
21699,12
7519,12
244986,12
154519,14
210047,12
51580,12
252789,12
28719,14
166892,14
34336,12
219442,12
9708,12
202496,0
34839,14
246783,12
149749,14
34059,12
194262,14
180991,12
142834,34
66604,14
238804,14
96679,12
138367,12
115097,4
35178,14
58191,4
254296,14
12446,12
99938,12
75023,12
25985,52
257206,62
230066,12
192168,20
193361,12
183753,52
10831,14
103832,12
96855,34
51054,12
162935,46
157288,14
105739,12
153636,67
216088,14
116494,55
92473,12
93518,12
239617,34
35265,11
127480,12
230927,12
100009,12
243659,12
128597,12
154682,12
90666,12
215205,6
22798,12
109281,34
92413,12
211081,12
111289,12
111568,52
164036,12
72765,12
228777,12
228588,4
180761,4
253033,4
69864,12
238033,4
106393,12
97699,12
175622,12
167770,12
52013,12
155965,12
90024,12
237664,12
127221,12
179893,12
131313,4
137419,12
76174,4
73002,12
257196,12
234634,4
215976,12
232670,12
36376,11
23113,12
258603,34
60224,12
206314,6
151770,12
127834,12
9295,12
238990,4
107048,12
200658,12
93891,34
213291,12
229188,12
175052,12
230432,8
223165,12
122669,12
146415,12
62787,12
181780,12
256262,12
11438,12
65561,12
146519,34
96892,12
11694,12
107778,12
123327,12
162428,12
142348,26
187046,12
254849,8
109105,12
182374,12
237158,12
256432,12
150481,12
229117,12
44366,12
63311,12
8005,12
222435,12
207220,12
193084,34
147844,34
193060,12
125657,12
106284,24
7287,46
181592,12
213197,12
203669,12
115559,12
239720,12
185038,12
232465,12
134402,12
166204,12
174860,12
51415,22
169149,12
69203,12
197392,12
44805,12
255386,12
5026,12
49179,12
222552,12
29604,12
97188,12
10617,12
157186,8
30895,12
17350,12
197975,12
199208,34
7336,12
91778,12
38603,12
30213,12
220946,12
1031,12
64250,4
118922,12
149162,12
162629,12
248740,12
36195,4
188987,12
10593,12
224500,12
176204,12
216651,12
124430,12
234159,12
127887,4
208675,12
255724,12
156169,12
125704,12
27570,12
116472,12
50141,12
227358,12
207066,12
198291,12
125324,12
245826,8
63024,12
34419,12
116630,12
19915,12
184804,12
40780,8
156466,12
245285,12
187590,12
202963,14
94463,4
199805,4
104542,12
23884,4
52653,67
254752,12
113500,51
192371,12
91934,34
202103,9
11384,12
247193,34
50300,52
247523,12
230260,12
162997,11
226791,12
141711,12
233769,12
40709,12
10838,12
95211,12
123088,34
156475,34
42103,34
180655,39
227274,14
211302,12
244124,12
208594,11
210540,34
138277,52
16250,12
124401,52
130920,14
138379,12
16523,12
37982,12
224637,12
46478,12
84731,14
231293,32
71487,4
31467,12
173330,14
105899,34
209481,34
153344,12
218074,34
83487,12
123566,12
218576,12
178445,12
27743,52
37360,4
221114,34
158132,55
149063,12
108617,12
204316,56
168281,12
112424,39
70153,12
149439,12
89160,12
181964,52
34793,52
154719,4
98977,52
189316,34
118938,12
5607,16
59887,12
100024,12
176450,12
57634,12
142582,8
102068,12
137689,52
237651,12
167946,12
94372,12
208159,12
223487,12
212661,12
22995,26
61535,67
186593,12
163962,12
1422,12
24021,12
29140,12
207606,12
187367,22
219419,12
70985,12
53952,52
144211,6
69258,12
83009,12
30104,12
127282,12
212012,12
81814,12
31508,4
113205,12
45216,12
140365,12
163488,12
40481,12
121842,34
86931,12
116989,8
195145,34
2922,12
190921,12
204745,12
87110,12
109931,12
109012,12
21797,14
5081,12
235315,6
183452,12
140525,14
106371,14
96468,12
147804,14
144638,12
78544,34
245282,12
6602,12
74604,12
41892,12
140061,12
1272,14
229043,14
169318,12
251582,12
86043,12
163381,12
2792,12
249240,14
167004,34
246914,12
14590,12
188074,34
144316,12
153609,12
229057,12
239755,12
74419,12
94686,12
179186,12
212101,12
143637,12
256260,14
129237,14
243049,12
134923,62
26886,12
135727,12
90635,14
25998,12
36756,12
72934,14
127866,12
239926,52
214006,4
160527,12
169684,12
96065,62
107561,12
128735,12
208390,12
144803,52
168838,12
126782,12
156705,12
90459,12
178349,12
118316,6
208784,12
238281,12
58372,4
75793,12
208993,26
190761,12
79756,12
63882,12
11141,34
229786,12
13829,6
48252,12
153969,12
2150,12
191256,12
202342,26
259938,12
152624,12
155785,12
84643,12
44439,12
142875,4
48931,12
63045,12
236040,11
77995,12
48175,12
51722,4
105948,14
88397,12
128242,14
137311,14
43197,26
178123,12
70323,14
162344,12
117439,18
131901,26
93103,12
171905,34
163611,12
99683,12
137147,52
48998,12
116052,12
54210,12
78985,12
84316,14
172610,12
243619,14
204051,12
138547,18
8983,11
236214,4
51646,56
171508,12
55139,12
231974,67
877,12
141487,12
78306,12
90206,12
181432,14
88163,52
246207,8
23867,6
164794,12
104806,4
149072,14
158951,12
68991,14
48610,12
236305,52
23390,9
42219,12
20031,12
87642,34
182305,8
73319,12
77402,12
108573,12
145157,4
172061,4
5073,4
154961,12
238788,12
233582,12
46954,12
164096,12
199056,4
9435,12
62720,4
99677,12
177527,12
177127,12
218455,12
39763,12
141667,12
151771,12
250724,12
227611,12
135814,12
15747,12
151031,12
115977,12
239376,34
253160,12
104144,12
73942,34
239324,6
150924,4
172981,12
195994,12
220355,12
58333,12
30578,12
11898,12
155483,12
103064,12
28660,12
20760,12
169617,12
138798,4
154030,12
116463,12
127398,12
200820,12
135063,12
221620,12
54344,12
50710,12
166818,12
13219,12
81839,12
18842,45
53831,12
139394,12
222751,12
60527,12
79202,4
110493,12
5856,12
17839,12
160398,34
96580,12
91373,12
141625,8
212405,12
193773,12
85455,12
255686,12
217481,12
14588,12
32043,12
75377,14
78804,12
153168,12
100395,12
246611,12
217968,4
143383,12
4084,12
8674,12
156258,12
135598,12
130404,4
116633,76
34495,12
16214,12
188839,12
115945,12
260424,12
48454,12
210461,12
110445,12
170606,12
68669,12
216739,34
4885,12
194486,11
14459,12
175562,12
210982,12
104110,12
189344,12
62149,12
138263,12
149714,12
30257,12
160002,12
227195,12
201225,12
93727,12
14391,12
185355,20
228764,12
117838,8
245308,12
140508,12
54668,12
160172,12
8757,12
255992,12
120326,12
243908,12
31599,9
145567,4
188733,12
116028,12
251559,11
252638,62
177110,12
241218,12
60673,12
155437,12
169176,12
161785,12
127865,12
258108,12
161991,12
50521,12
193520,12
225966,12
173010,6
139035,7
10354,67
238800,14
123713,12
35461,12
189002,26
249531,14
120073,34
259417,52
144245,12
153546,12
149486,12
19080,12
149213,34
222171,12
193682,12
185768,12
260158,12
202391,11
175656,12
221699,4
68976,8
41303,4
242818,12
23730,34
123206,14
69250,12
89238,12
51497,12
30866,34
160528,12
238394,26
203927,12
78106,12
147076,12
133818,14
162891,34
102216,12
155694,12
84098,11
163019,12
81215,12
140893,12
88623,30
31993,46
21528,12
42849,12
226994,14
36688,12
144315,12
168888,12
220289,14
143758,14
226501,11
122597,46
191421,12
207321,52
157190,12
57842,14
104884,12
136554,14
20611,11
1600,14
92916,12
56053,76
35776,12
238210,12
138989,12
232360,12
194211,11
157516,4
128888,12
78368,14
152503,12
132275,20
10065,6
91369,34
184651,34
182378,34
116885,14
225176,14
136094,12
128352,0
157497,14
223242,12
143927,12
30728,67
51884,12
164670,12
131240,12
116836,12
117347,53
45183,12
145163,12
72946,12
185660,12
153542,12
250322,12
219820,12
161459,4
149928,12
68596,12
35919,12
146689,34
236207,12
38030,12
10550,34
139132,14
59011,34
95909,12
243721,14
244134,14
28722,34
38156,18
32140,34
25048,34
9286,12
256991,14
93824,34
98407,12
78733,12
41775,12
49034,12
222721,18
12306,4
207600,34
215906,12
104121,12
95512,17
104014,12
44189,12
178066,12
12577,12
221465,12
226136,34
22167,12
166246,12
205629,12
102409,34
151412,12
58010,12
77941,12
257387,12
104876,34
75397,12
145840,14
78102,12
261,6
95250,14
175411,12
222563,12
93230,12
210657,26
129658,12
171404,14
23375,34
86746,12
14090,12
59979,12
147147,12
62329,4
30268,12
185607,12
179630,12
166960,12
59602,11
76405,12
143804,12
94392,12
132444,12
216234,4
41041,55
21010,12
220824,34
225608,14
48110,7
20476,12
60036,12
82059,11
4128,11
33132,46
237864,14
65192,12
90613,14
158528,70
203389,12
228427,14
30409,12
130111,34
54175,12
177322,14
232235,52
44849,19
101415,14
232429,4
37660,12
234971,4
134648,4
177936,12
247112,12
182786,12
160299,14
161093,12
228058,34
184242,12
